"Season","Team","Conference","StatName","StatValue"
"2023","Notre Dame","FBS Independents","fourthDownConversions","10"
"2023","Syracuse","ACC","fourthDownConversions","10"
"2023","NC State","ACC","firstDowns","241"
"2023","Boise State","Mountain West","sacks","35"
"2023","Louisiana Monroe","Sun Belt","kickReturnYards","493"
"2023","Cincinnati","Big 12","fumblesLost","6"
"2023","Oregon State","Pac-12","turnovers","13"
"2023","USC","Pac-12","fourthDowns","18"
"2023","Texas Tech","Big 12","games","13"
"2023","Oregon State","Pac-12","kickReturns","29"
"2023","Rutgers","Big Ten","kickReturnTDs","0"
"2023","Arkansas State","Sun Belt","possessionTime","20503"
"2023","New Mexico","Mountain West","puntReturns","4"
"2023","UMass","FBS Independents","kickReturnTDs","0"
"2023","Arizona","Pac-12","passAttempts","464"
"2023","Texas Tech","Big 12","interceptionTDs","1"
"2023","Oklahoma","Big 12","rushingAttempts","521"
"2023","Texas State","Sun Belt","penalties","95"
"2023","Iowa","Big Ten","puntReturnYards","319"
"2023","Nebraska","Big Ten","passAttempts","261"
"2023","Duke","ACC","kickReturnYards","338"
"2023","Texas","Big 12","possessionTime","26223"
"2023","Texas State","Sun Belt","games","13"
"2023","UCF","Big 12","puntReturns","17"
"2023","Louisville","ACC","passAttempts","408"
"2023","Rutgers","Big Ten","rushingTDs","24"
"2023","Georgia Tech","ACC","games","13"
"2023","Middle Tennessee","Conference USA","interceptions","13"
"2023","Duke","ACC","sacks","29"
"2023","Temple","American Athletic","fumblesLost","9"
"2023","Wake Forest","ACC","sacks","23"
"2023","Colorado State","Mountain West","interceptions","18"
"2023","Miami","ACC","kickReturnTDs","1"
"2023","Minnesota","Big Ten","fourthDownConversions","14"
"2023","Houston","Big 12","interceptionYards","152"
"2023","South Alabama","Sun Belt","passAttempts","428"
"2023","Kansas","Big 12","firstDowns","279"
"2023","TCU","Big 12","games","12"
"2023","Boston College","ACC","kickReturns","20"
"2023","SMU","American Athletic","totalYards","6369"
"2023","Maryland","Big Ten","fumblesLost","8"
"2023","Notre Dame","FBS Independents","tacklesForLoss","71"
"2023","Rice","American Athletic","tacklesForLoss","59"
"2023","Georgia","SEC","interceptionTDs","1"
"2023","Coastal Carolina","Sun Belt","tacklesForLoss","59"
"2023","Western Michigan","Mid-American","kickReturns","28"
"2023","Rutgers","Big Ten","netPassingYards","1788"
"2023","Texas State","Sun Belt","passCompletions","287"
"2023","Tulane","American Athletic","kickReturnYards","670"
"2023","Kansas","Big 12","totalYards","5799"
"2023","Air Force","Mountain West","fourthDownConversions","17"
"2023","Rice","American Athletic","passAttempts","431"
"2023","Indiana","Big Ten","fumblesLost","8"
"2023","San Diego State","Mountain West","puntReturnTDs","0"
"2023","Western Michigan","Mid-American","games","12"
"2023","SMU","American Athletic","puntReturnYards","265"
"2023","Buffalo","Mid-American","passesIntercepted","11"
"2023","Toledo","Mid-American","kickReturnYards","868"
"2023","Central Michigan","Mid-American","thirdDowns","167"
"2023","Charlotte","American Athletic","games","12"
"2023","Wake Forest","ACC","rushingAttempts","468"
"2023","Louisiana","Sun Belt","passAttempts","367"
"2023","Vanderbilt","SEC","fourthDownConversions","8"
"2023","Central Michigan","Mid-American","totalYards","4130"
"2023","Ball State","Mid-American","turnovers","16"
"2023","Appalachian State","Sun Belt","totalYards","6229"
"2023","Georgia","SEC","kickReturnYards","610"
"2023","Middle Tennessee","Conference USA","turnovers","21"
"2023","Akron","Mid-American","fumblesRecovered","5"
"2023","North Carolina","ACC","possessionTime","22320"
"2023","Akron","Mid-American","kickReturnYards","632"
"2023","Louisiana","Sun Belt","totalYards","5115"
"2023","Florida International","Conference USA","kickReturnYards","480"
"2023","New Mexico","Mountain West","passCompletions","198"
"2023","Utah State","Mountain West","penalties","97"
"2023","Alabama","SEC","netPassingYards","3086"
"2023","Indiana","Big Ten","interceptionYards","98"
"2023","Georgia Tech","ACC","passCompletions","231"
"2023","Florida International","Conference USA","fourthDownConversions","16"
"2023","Purdue","Big Ten","passingTDs","15"
"2023","Iowa","Big Ten","turnovers","22"
"2023","Charlotte","American Athletic","rushingTDs","16"
"2023","San José State","Mountain West","fumblesRecovered","9"
"2023","Mississippi State","SEC","passingTDs","15"
"2023","UNLV","Mountain West","rushingYards","2429"
"2023","Florida Atlantic","American Athletic","penaltyYards","400"
"2023","Western Michigan","Mid-American","netPassingYards","2534"
"2023","Georgia","SEC","penaltyYards","601"
"2023","Virginia Tech","ACC","puntReturns","27"
"2023","Utah","Pac-12","interceptionTDs","2"
"2023","Florida","SEC","interceptionTDs","0"
"2023","Toledo","Mid-American","fumblesLost","11"
"2023","TCU","Big 12","passCompletions","319"
"2023","Louisiana Tech","Conference USA","netPassingYards","3131"
"2023","Duke","ACC","passCompletions","200"
"2023","Boise State","Mountain West","interceptionTDs","0"
"2023","New Mexico State","Conference USA","fourthDowns","19"
"2023","Washington State","Pac-12","interceptions","9"
"2023","Boston College","ACC","rushingAttempts","547"
"2023","Louisville","ACC","thirdDowns","176"
"2023","Boise State","Mountain West","rushingAttempts","560"
"2023","Alabama","SEC","kickReturnYards","533"
"2023","Arizona State","Pac-12","puntReturnYards","100"
"2023","Penn State","Big Ten","games","13"
"2023","Georgia","SEC","passesIntercepted","14"
"2023","Troy","Sun Belt","fumblesLost","12"
"2023","Texas State","Sun Belt","passingTDs","24"
"2023","Minnesota","Big Ten","fumblesRecovered","7"
"2023","Oregon","Pac-12","rushingAttempts","437"
"2023","Akron","Mid-American","netPassingYards","2371"
"2023","Nevada","Mountain West","totalYards","3600"
"2023","Eastern Michigan","Mid-American","puntReturnTDs","0"
"2023","Iowa State","Big 12","puntReturnTDs","0"
"2023","Tennessee","SEC","penalties","101"
"2023","Marshall","Sun Belt","passesIntercepted","13"
"2023","Southern Mississippi","Sun Belt","sacks","25"
"2023","Wyoming","Mountain West","firstDowns","242"
"2023","Duke","ACC","thirdDowns","166"
"2023","Western Michigan","Mid-American","firstDowns","235"
"2023","UTEP","Conference USA","totalYards","4344"
"2023","Texas","Big 12","penalties","92"
"2023","Ohio","Mid-American","totalYards","4524"
"2023","BYU","Big 12","tacklesForLoss","50"
"2023","Oklahoma State","Big 12","kickReturnTDs","0"
"2023","Liberty","Conference USA","kickReturnTDs","0"
"2023","North Texas","American Athletic","passesIntercepted","10"
"2023","Connecticut","FBS Independents","interceptionYards","45"
"2023","Stanford","Pac-12","penaltyYards","709"
"2023","Purdue","Big Ten","sacks","33"
"2023","Louisiana Tech","Conference USA","passesIntercepted","5"
"2023","Florida Atlantic","American Athletic","kickReturns","27"
"2023","Texas","Big 12","passingTDs","25"
"2023","Iowa State","Big 12","rushingYards","1559"
"2023","Penn State","Big Ten","passCompletions","246"
"2023","LSU","SEC","kickReturnTDs","0"
"2023","Illinois","Big Ten","netPassingYards","3191"
"2023","Temple","American Athletic","rushingTDs","9"
"2023","Florida State","ACC","interceptionTDs","1"
"2023","Louisiana Monroe","Sun Belt","turnovers","18"
"2023","Florida International","Conference USA","passCompletions","220"
"2023","Western Michigan","Mid-American","interceptions","9"
"2023","Ball State","Mid-American","kickReturnYards","452"
"2023","UCLA","Pac-12","passCompletions","238"
"2023","Georgia Tech","ACC","possessionTime","22348"
"2023","Fresno State","Mountain West","puntReturns","20"
"2023","Arkansas","SEC","games","12"
"2023","Baylor","Big 12","possessionTime","22827"
"2023","SMU","American Athletic","fourthDownConversions","17"
"2023","Syracuse","ACC","passCompletions","191"
"2023","Texas","Big 12","rushingAttempts","527"
"2023","Eastern Michigan","Mid-American","possessionTime","22617"
"2023","Temple","American Athletic","thirdDownConversions","66"
"2023","UMass","FBS Independents","thirdDowns","151"
"2023","Oregon","Pac-12","interceptionTDs","1"
"2023","Toledo","Mid-American","possessionTime","23459"
"2023","Nebraska","Big Ten","possessionTime","22246"
"2023","Kansas","Big 12","passesIntercepted","14"
"2023","Iowa State","Big 12","possessionTime","22743"
"2023","Buffalo","Mid-American","netPassingYards","2223"
"2023","Air Force","Mountain West","kickReturnTDs","0"
"2023","Oklahoma State","Big 12","tacklesForLoss","83"
"2023","Old Dominion","Sun Belt","fourthDownConversions","7"
"2023","Western Michigan","Mid-American","rushingTDs","21"
"2023","Troy","Sun Belt","passAttempts","456"
"2023","Virginia","ACC","puntReturnYards","61"
"2023","Florida","SEC","penaltyYards","595"
"2023","Boston College","ACC","fumblesRecovered","7"
"2023","Louisville","ACC","fourthDownConversions","13"
"2023","Troy","Sun Belt","passesIntercepted","10"
"2023","Bowling Green","Mid-American","kickReturns","23"
"2023","Ohio","Mid-American","rushingTDs","18"
"2023","Coastal Carolina","Sun Belt","fourthDowns","24"
"2023","Southern Mississippi","Sun Belt","penalties","75"
"2023","Michigan State","Big Ten","fourthDownConversions","10"
"2023","Georgia Tech","ACC","fumblesLost","4"
"2023","UCLA","Pac-12","firstDowns","278"
"2023","Old Dominion","Sun Belt","interceptions","11"
"2023","Ball State","Mid-American","sacks","25"
"2023","TCU","Big 12","thirdDownConversions","82"
"2023","Cincinnati","Big 12","passAttempts","360"
"2023","Connecticut","FBS Independents","possessionTime","22510"
"2023","Hawai'i","Mountain West","passCompletions","337"
"2023","Old Dominion","Sun Belt","penaltyYards","788"
"2023","West Virginia","Big 12","kickReturnYards","360"
"2023","Louisiana Tech","Conference USA","sacks","16"
"2023","Oregon State","Pac-12","kickReturnTDs","0"
"2023","Arizona","Pac-12","rushingTDs","17"
"2023","Old Dominion","Sun Belt","penalties","84"
"2023","Buffalo","Mid-American","interceptions","11"
"2023","Duke","ACC","interceptions","8"
"2023","West Virginia","Big 12","totalYards","5650"
"2023","Mississippi State","SEC","kickReturnTDs","1"
"2023","Central Michigan","Mid-American","penalties","80"
"2023","South Carolina","SEC","sacks","22"
"2023","Rice","American Athletic","kickReturnYards","548"
"2023","Washington","Pac-12","passingTDs","38"
"2023","Texas","Big 12","fumblesRecovered","8"
"2023","Ohio State","Big Ten","passingTDs","26"
"2023","Notre Dame","FBS Independents","rushingTDs","28"
"2023","Oregon State","Pac-12","thirdDowns","148"
"2023","Georgia","SEC","rushingAttempts","501"
"2023","Troy","Sun Belt","fourthDownConversions","13"
"2023","South Carolina","SEC","rushingTDs","17"
"2023","San Diego State","Mountain West","totalYards","3912"
"2023","UNLV","Mountain West","totalYards","5778"
"2023","Jacksonville State","Conference USA","passesIntercepted","16"
"2023","Wyoming","Mountain West","netPassingYards","2191"
"2023","Arizona State","Pac-12","games","12"
"2023","Northern Illinois","Mid-American","turnovers","18"
"2023","Purdue","Big Ten","turnovers","18"
"2023","Florida","SEC","possessionTime","23838"
"2023","Texas A&M","SEC","netPassingYards","3520"
"2023","Alabama","SEC","passCompletions","208"
"2023","Ohio State","Big Ten","games","13"
"2023","Georgia Southern","Sun Belt","thirdDowns","185"
"2023","Old Dominion","Sun Belt","puntReturnTDs","0"
"2023","Oklahoma State","Big 12","rushingYards","2173"
"2023","North Texas","American Athletic","possessionTime","21025"
"2023","USC","Pac-12","interceptionTDs","1"
"2023","Army","FBS Independents","tacklesForLoss","47"
"2023","New Mexico State","Conference USA","thirdDownConversions","74"
"2023","UNLV","Mountain West","netPassingYards","3349"
"2023","Jacksonville State","Conference USA","passingTDs","12"
"2023","Ole Miss","SEC","sacks","35"
"2023","Utah","Pac-12","rushingAttempts","562"
"2023","Arizona","Pac-12","turnovers","14"
"2023","Eastern Michigan","Mid-American","rushingAttempts","428"
"2023","Georgia Southern","Sun Belt","thirdDownConversions","85"
"2023","Tulane","American Athletic","games","14"
"2023","Wake Forest","ACC","possessionTime","20950"
"2023","Bowling Green","Mid-American","kickReturnTDs","0"
"2023","Texas","Big 12","passCompletions","317"
"2023","Nevada","Mountain West","fourthDownConversions","10"
"2023","Cincinnati","Big 12","fourthDownConversions","14"
"2023","Tulsa","American Athletic","rushingAttempts","527"
"2023","California","Pac-12","puntReturnTDs","0"
"2023","UAB","American Athletic","puntReturns","7"
"2023","Mississippi State","SEC","fourthDowns","24"
"2023","Ohio","Mid-American","fumblesLost","4"
"2023","Florida International","Conference USA","kickReturns","27"
"2023","Ball State","Mid-American","rushingYards","2057"
"2023","Louisiana Monroe","Sun Belt","netPassingYards","2098"
"2023","Wisconsin","Big Ten","penaltyYards","625"
"2023","Indiana","Big Ten","rushingTDs","13"
"2023","Arizona","Pac-12","netPassingYards","4008"
"2023","Utah","Pac-12","kickReturnTDs","0"
"2023","Miami","ACC","puntReturnYards","79"
"2023","Washington","Pac-12","fourthDownConversions","14"
"2023","Arizona State","Pac-12","turnovers","20"
"2023","UAB","American Athletic","firstDowns","284"
"2023","Houston","Big 12","kickReturns","29"
"2023","UCLA","Pac-12","turnovers","22"
"2023","Washington","Pac-12","interceptionTDs","2"
"2023","Tulane","American Athletic","puntReturns","15"
"2023","Boston College","ACC","kickReturnTDs","0"
"2023","Western Michigan","Mid-American","fourthDownConversions","19"
"2023","Northwestern","Big Ten","games","13"
"2023","North Texas","American Athletic","penaltyYards","559"
"2023","Boise State","Mountain West","puntReturnTDs","0"
"2023","San Diego State","Mountain West","rushingAttempts","454"
"2023","Colorado","Pac-12","totalYards","4363"
"2023","Clemson","ACC","netPassingYards","2969"
"2023","UMass","FBS Independents","penalties","96"
"2023","Miami (OH)","Mid-American","interceptionTDs","0"
"2023","SMU","American Athletic","games","14"
"2023","Buffalo","Mid-American","fourthDownConversions","15"
"2023","Houston","Big 12","fumblesLost","2"
"2023","Florida International","Conference USA","fumblesLost","9"
"2023","Oklahoma State","Big 12","thirdDowns","209"
"2023","Hawai'i","Mountain West","firstDowns","251"
"2023","Penn State","Big Ten","thirdDownConversions","75"
"2023","Louisville","ACC","passCompletions","266"
"2023","Virginia Tech","ACC","totalYards","5088"
"2023","NC State","ACC","penalties","75"
"2023","UT San Antonio","American Athletic","puntReturnYards","125"
"2023","New Mexico","Mountain West","rushingAttempts","440"
"2023","Florida State","ACC","interceptionYards","53"
"2023","Pittsburgh","ACC","games","12"
"2023","Kansas State","Big 12","netPassingYards","3135"
"2023","Florida","SEC","interceptionYards","38"
"2023","Texas A&M","SEC","fumblesLost","5"
"2023","Middle Tennessee","Conference USA","kickReturns","14"
"2023","Clemson","ACC","tacklesForLoss","90"
"2023","Missouri","SEC","games","13"
"2023","Bowling Green","Mid-American","passCompletions","213"
"2023","Illinois","Big Ten","puntReturnYards","133"
"2023","Southern Mississippi","Sun Belt","rushingAttempts","486"
"2023","Georgia Southern","Sun Belt","netPassingYards","3929"
"2023","USC","Pac-12","puntReturnTDs","1"
"2023","Army","FBS Independents","kickReturnYards","223"
"2023","Iowa","Big Ten","rushingTDs","11"
"2023","Texas A&M","SEC","interceptions","10"
"2023","Pittsburgh","ACC","rushingAttempts","356"
"2023","Old Dominion","Sun Belt","firstDowns","215"
"2023","New Mexico","Mountain West","fumblesRecovered","4"
"2023","Arizona State","Pac-12","interceptionYards","47"
"2023","Western Michigan","Mid-American","puntReturns","7"
"2023","Kent State","Mid-American","tacklesForLoss","49"
"2023","Rice","American Athletic","thirdDownConversions","60"
"2023","Arizona State","Pac-12","kickReturnYards","710"
"2023","North Texas","American Athletic","passCompletions","284"
"2023","Old Dominion","Sun Belt","passesIntercepted","11"
"2023","Oklahoma State","Big 12","firstDowns","303"
