Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
2023,4360370,Jakari Norwood,RB,Illinois,Big Ten,0.0387,0.0167,0.0551,0.0441,0.049,0.016,0.039,0.031,,,27.0,,,,,,,25.0,,,,,,,4.0,,,,0.0,,,,,128.0,,4.4,,2.0,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,3.0,Yes
2023,4360373,Carlos Sandy,WR,Illinois,Big Ten,0.0082,0.0194,0.0,0.0083,0.014,0.0,0.005,0.01,,0.0,,,,,,,,9.0,,1.0,,,,,4.0,,,,0.0,,,,,16.0,,,,4.0,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,3.0,Yes
2023,4360378,Jartavius Martin,DB,Illinois,Big Ten,,,,,,,,,,19.0,,,,,,1.0,,,,,,7.0,,0.0,,0.0,33.0,,0.0,3.5,54.0,,,19.0,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360383,Kerby Joseph,DB,Illinois,Big Ten,,,,,,,,,,2.4,,,,,0.0,5.0,,,0.0,,,2.0,,0.0,3.0,1.0,41.0,,0.0,1.0,57.0,,,12.0,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360386,Sydney Brown,DB,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,1.0,43.0,,0.0,1.5,69.0,,,,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360387,Ezekiel Holmes,LB,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,1.0,5.0,,,,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360389,Khalan Tolson,LB,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,28.0,,0.0,2.5,48.0,,,,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360400,Daniel Barker,TE,Illinois,Big Ten,0.0352,0.075,0.0061,0.0248,0.032,0.063,0.025,0.055,,,3.0,,,,,,,35.0,,,,,,,18.0,,,,5.0,,,,,220.0,,6.0,,11.2,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,4.0,Yes
2023,4360401,Calvin Avery,DL,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,7.0,,0.0,1.5,11.0,,,,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360402,Verdis Brown,DL,Illinois,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,3.0,,,,,,,,West,6.1,12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0,211,5,13,6,10,12,0,39,6,0,49,12,1874,322,165,9,13,60,633,21021,0,121,16,468,12,2083,30,68,68,178,3957,12,,No
2023,4360421,James Head Jr.,DL,Indiana,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,1.0,5.0,,,,,,,,East,2.9,12,2,10,0,9,0,9,0,6,1,5,0,6,1,5,0,206,11,22,7,4,12,0,42,15,0,424,29,2106,390,199,5,9,56,496,21497,2,156,15,428,13,1384,17,57,69,187,3490,22,,No
2023,4360423,Michael Penix Jr.,QB,Indiana,Big Ten,0.2166,0.4112,0.02,0.1851,0.226,0.261,0.175,0.28,162.0,,17.0,87.0,,,,7.0,,9.0,,,0.537,,,,,,,,6.0,,,,,915.0,5.8,-1.4,,,East,2.9,12,2,10,0,9,0,9,0,6,1,5,0,6,1,5,0,206,11,22,7,4,12,0,42,15,0,424,29,2106,390,199,5,9,56,496,21497,2,156,15,428,13,1384,17,57,69,187,3490,22,3.0,Yes
2023,4360435,Jacolby Hewitt,WR,Indiana,Big Ten,0.0147,0.0268,0.0025,0.0179,0.019,0.005,0.019,0.007,,13.3,1.0,,,,,,,96.0,,17.0,,0.0,,0.0,8.0,0.0,0.0,,0.0,0.0,1.0,,,279.0,,6.0,,5.9,East,2.9,12,2,10,0,9,0,9,0,6,1,5,0,6,1,5,0,206,11,22,7,4,12,0,42,15,0,424,29,2106,390,199,5,9,56,496,21497,2,156,15,428,13,1384,17,57,69,187,3490,22,3.0,Yes
2023,4360480,Spencer Petras,QB,Iowa,Big Ten,0.3721,0.7213,0.0534,0.2842,0.378,0.543,0.356,0.487,288.0,,48.0,165.0,,,1.0,9.0,,9.0,1.0,,0.573,,,,0.0,,,,15.0,,,,,1771.0,6.5,-2.3,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360486,Nico Ragaini,WR,Iowa,Big Ten,0.0358,0.0749,0.0,0.031,0.034,0.051,0.015,0.055,1.0,,,0.0,,,1.0,0.0,,48.0,1.0,,0.0,,,,26.0,,,,1.0,,,,,331.0,0.0,,,12.7,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360487,Seth Benson,LB,Iowa,Big Ten,,,,,,,,,,6.0,,,,,,1.0,,,,,,3.0,,8.0,,2.0,54.0,,0.0,5.5,105.0,,,6.0,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360490,Dallas Craddieth,DB,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360491,Joe Evans,DE,Iowa,Big Ten,,,,,,,,,,13.0,,,,,,,,13.0,,1.0,,1.0,,6.0,,7.0,17.0,,0.0,7.0,33.0,,,13.0,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360502,Kaevon Merriweather,DB,Iowa,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,4.0,,0.0,,0.0,30.0,,0.0,0.0,42.0,,,0.0,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360504,Turner Pallissard,FB,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360506,Monte Pottebaum,FB,Iowa,Big Ten,0.0223,0.0117,0.0321,0.0181,0.01,0.046,0.059,0.01,,,15.0,,,,,,,30.0,,,,,,,4.0,,,,1.0,,,,,85.0,,5.1,,2.3,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360508,Terry Roberts,DB,Iowa,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,3.0,,0.0,,0.0,12.0,,0.0,0.0,14.0,,,0.0,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360511,Noah Shannon,DL,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,2.0,21.0,,0.0,2.0,47.0,,,,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360516,Tyrone Tracy Jr.,RB,Iowa,Big Ten,0.0358,0.0585,0.015,0.0362,0.044,0.025,0.034,0.035,,,7.0,,,,,,,21.0,,,,,,,15.0,,,,2.0,,,,,139.0,,4.7,,7.1,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360517,John Waggoner,DL,Iowa,Big Ten,,,,,,,,,,,,,,,,,,,,,,3.0,,7.0,,2.0,14.0,,0.0,3.5,25.0,,,,,,,,West,7.0,14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0,232,5,16,8,8,14,3,225,11,1,759,30,2521,404,222,25,12,57,505,25271,1,315,41,507,18,1731,31,67,68,200,4252,19,,No
2023,4360635,Chigoziem Okonkwo,TE,Maryland,Big Ten,0.0654,0.1179,0.0,0.0583,0.084,0.048,0.073,0.067,,,,,,,,,,32.0,,,,0.0,,0.0,52.0,0.0,0.0,,5.0,0.0,1.0,,,447.0,,,,8.6,East,6.1,13,7,6,0,9,3,6,0,7,4,3,0,5,2,3,0,303,11,22,6,5,13,0,54,12,0,460,28,3960,489,339,6,27,87,739,22933,1,183,24,439,20,1770,31,64,65,170,5730,18,,No
2023,4360636,Jordan Mosley,DB,Maryland,Big Ten,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,,0.0,56.0,,0.0,0.5,83.0,,,,,,,,East,6.1,13,7,6,0,9,3,6,0,7,4,3,0,5,2,3,0,303,11,22,6,5,13,0,54,12,0,460,28,3960,489,339,6,27,87,739,22933,1,183,24,439,20,1770,31,64,65,170,5730,18,,No
2023,4360637,Jeshaun Jones,WR,Maryland,Big Ten,0.0196,0.0354,0.0,0.021,0.02,0.018,0.004,0.031,,26.5,,,,,,,,61.0,,3.0,,0.0,,0.0,18.0,0.0,1.0,,0.0,0.0,1.0,,,256.0,,,,12.4,East,6.1,13,7,6,0,9,3,6,0,7,4,3,0,5,2,3,0,303,11,22,6,5,13,0,54,12,0,460,28,3960,489,339,6,27,87,739,22933,1,183,24,439,20,1770,31,64,65,170,5730,18,,No
2023,4360638,Durell Nchami,LB,Maryland,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,3.0,7.0,,0.0,4.0,9.0,,,,,,,,East,6.1,13,7,6,0,9,3,6,0,7,4,3,0,5,2,3,0,303,11,22,6,5,13,0,54,12,0,460,28,3960,489,339,6,27,87,739,22933,1,183,24,439,20,1770,31,64,65,170,5730,18,,No
2023,4360702,Taylor Upshaw,LB,Michigan,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,,2.5,6.0,,0.0,3.5,7.0,,,,,,,,East,11.7,14,12,2,0,10,9,1,0,7,7,0,0,5,4,1,0,305,14,27,5,9,14,1,101,9,1,570,27,3202,395,248,8,21,68,581,26344,0,364,36,575,39,3001,34,71,87,190,6203,14,,No
2023,4360848,Kalon Gervin,CB,Michigan State,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,13.0,,0.0,0.0,14.0,,,,,,,,East,9.2,13,11,2,0,9,7,2,0,6,6,0,0,6,4,2,0,271,14,20,8,12,13,2,232,10,0,534,29,3298,400,243,10,27,90,831,22213,2,237,13,479,23,2283,43,85,72,180,5581,18,3.0,Yes
2023,4360849,Xavier Henderson,S,Michigan State,Big Ten,,,,,,,,,,0.0,,,,,,1.0,,,,,,2.0,,0.0,,3.0,61.0,,0.0,10.0,96.0,,,0.0,,,,,East,9.2,13,11,2,0,9,7,2,0,6,6,0,0,6,4,2,0,271,14,20,8,12,13,2,232,10,0,534,29,3298,400,243,10,27,90,831,22213,2,237,13,479,23,2283,43,85,72,180,5581,18,,No
2023,4360935,Terell Smith,DB,Minnesota,Big Ten,,,,,,,,,,23.0,,,,,0.0,1.0,,,0.0,,,2.0,,0.0,1.0,0.0,11.0,,0.0,0.0,16.0,,,23.0,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360940,Braelen Oliver,LB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,0.0,20.0,,0.0,0.5,24.0,,,,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360943,Bryce Williams,RB,Minnesota,Big Ten,0.0449,0.0037,0.0641,0.0511,0.055,0.018,0.061,0.025,,15.0,37.0,,,,1.0,,,97.0,0.0,4.0,,,,,1.0,,,,3.0,,,,,265.0,,5.0,,19.0,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360945,Bishop McDonald,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.0,0.0,5.0,,0.0,0.0,8.0,,,,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360947,Thomas Rush,DL,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,5.5,19.0,,0.0,7.5,31.0,,,,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360949,Jordan Howden,DB,Minnesota,Big Ten,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,,0.0,34.0,,0.0,1.5,43.0,,,,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360956,Mariano Sori-Marin,LB,Minnesota,Big Ten,,,,,,,,,,10.0,,,,,,1.0,,,,,,3.0,,0.0,,0.0,45.0,,0.0,5.0,85.0,,,10.0,,,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360964,Daniel Faalele,OL,Minnesota,Big Ten,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,2.0,,2.0,,,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360967,Brevyn Spann-Ford,TE,Minnesota,Big Ten,0.0283,0.0889,0.0,0.0215,0.031,0.036,0.02,0.045,,,,,,,,,,48.0,,,,,,,23.0,,,,1.0,,,,,296.0,,,,12.9,West,10.1,13,9,4,0,9,6,3,0,7,4,3,0,5,4,1,0,259,9,15,4,10,13,0,99,9,0,289,20,2106,256,152,8,12,58,589,27644,0,136,16,602,27,2575,25,58,75,170,4681,13,,No
2023,4360968,Mayan Ahanotu,DL,Rutgers,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3.0,,0.0,2.5,19.0,,,,,,,,East,4.1,13,5,8,0,9,2,7,0,6,2,4,0,6,3,3,0,227,14,39,4,11,13,1,88,10,0,813,39,2229,394,231,7,9,65,529,23635,1,255,24,500,20,1799,22,73,61,193,4028,14,,No
2023,4361025,Jack Tuttle,QB,Indiana,Big Ten,0.12,0.2117,0.0275,0.1134,0.126,0.128,0.102,0.138,87.0,,16.0,45.0,,,3.0,5.0,,12.0,1.0,,0.517,,,,0.0,,,,2.0,,,,,437.0,4.9,0.9,,,East,2.9,12,2,10,0,9,0,9,0,6,1,5,0,6,1,5,0,206,11,22,7,4,12,0,42,15,0,424,29,2106,390,199,5,9,56,496,21497,2,156,15,428,13,1384,17,57,69,187,3490,22,,No
2023,4361160,Brody Belt,WR,Nebraska,Big Ten,0.0218,0.022,0.0218,0.0318,0.015,0.006,0.013,0.013,,0.0,10.0,,,,1.0,,,35.0,0.0,1.0,,,,,6.0,,,,0.0,,,,,116.0,,4.8,,11.3,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361165,Braxton Clark,CB,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,4.0,,0.0,0.0,5.0,,,,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361167,Colton Feist,DL,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361178,Cameron Jurgens,OL,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361181,Wyatt Liewer,WR,Nebraska,Big Ten,0.0097,0.022,0.0,0.008,0.015,0.006,0.009,0.013,,,,,,,,,,7.0,,,,0.0,,0.0,4.0,0.0,0.0,,0.0,0.0,1.0,,,24.0,,,,6.0,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361182,Adrian Martinez,QB,Nebraska,Big Ten,0.5091,0.8871,0.2135,0.4403,0.508,0.658,0.436,0.683,306.0,,133.0,189.0,,,7.0,10.0,,75.0,3.0,,0.618,,,,0.0,,,,27.0,,,,,3388.0,9.4,3.9,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,4.0,Yes
2023,4361183,Matt Masker,QB,Nebraska,Big Ten,0.0048,0.0083,0.0022,0.0053,0.008,0.0,0.004,0.004,3.0,,1.0,3.0,,,,0.0,,13.0,,,1.0,,,,,,,,0.0,,,,,30.0,5.7,13.0,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361189,Casey Rogers,DL,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.5,6.0,,0.0,3.0,17.0,,,,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,3.0,Yes
2023,4361195,Caleb Tannor,DE,Nebraska,Big Ten,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,2.0,15.0,,0.0,5.5,33.0,,,,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361196,Cam Taylor-Britt,CB,Nebraska,Big Ten,,,,,,,,,,0.7,,,,,1.0,1.0,,2.0,1.0,3.0,,11.0,,0.0,0.0,1.0,35.0,,0.0,3.0,51.0,,,2.0,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361201,Deontai Williams,S,Nebraska,Big Ten,,,,,,,,,,7.8,,,,,,4.0,,,,,,3.0,,1.0,,0.0,23.0,,0.0,2.0,46.0,,,31.0,,,,,West,7.6,12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0,259,14,24,7,3,12,0,67,11,0,187,17,3197,342,215,10,14,63,540,20798,0,30,9,490,31,2174,20,67,65,159,5371,18,,No
2023,4361261,A.J. Hampton Jr.,DB,Northwestern,Big Ten,,,,,,,,,,,,,,,0.0,,,,0.0,,,9.0,,0.0,2.0,0.0,33.0,,0.0,0.0,38.0,,,,,,,,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361262,JJ Jefferson,WR,Northwestern,Big Ten,0.0112,0.0213,0.0024,0.0061,0.019,0.011,0.009,0.019,,9.6,2.0,,,,1.0,,,74.0,0.0,11.0,,,,,5.0,,,,0.0,,,,,121.0,,3.0,,12.2,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361267,Jaylen Rivers,DB,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361269,Khalid Jones,LB,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,3.0,,0.0,0.0,4.0,,,,,,,,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361270,Devin O'Rourke,DL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,4.0,,0.0,0.0,4.0,,,,,,,,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361275,Charlie Schmidt,OL,Northwestern,Big Ten,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,2.0,,,,,,,,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361278,Raymond Niro III,WR,Northwestern,Big Ten,0.0087,0.0133,0.0048,0.0122,0.004,0.011,0.009,0.004,,33.1,2.0,,,,,,,69.0,,16.0,,0.0,,0.0,3.0,0.0,4.0,,0.0,0.0,11.0,,,270.0,,-3.5,,5.0,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
2023,4361279,Charlie Mangieri,TE,Northwestern,Big Ten,0.015,0.0319,0.0,0.0153,0.011,0.022,0.005,0.023,,,,,,,,,,25.0,,,,,,,9.0,,,,0.0,,,,,68.0,,,,7.6,West,3.4,12,3,9,0,9,1,8,0,6,3,3,0,5,0,5,0,208,16,32,8,12,12,0,29,14,0,287,23,2128,365,208,6,13,56,503,20282,0,265,18,452,12,1740,19,48,64,178,3868,22,,No
